a,p,e,u,w,Edot,Ldot,EdotH,EdotI,LdotH,LdotI,timing,job
0.99,1.4549588883544013,0.0007426443543582736,0.002219017698460002,0.05449673790581605,0.09172485857630969,0.25173955168840273,-0.008715005550448249,0.10043986412675766,-0.02391839649594389,0.2756579481843465,202.47678198851645,92.0
0.99,1.455187963077241,0.001212327670359782,0.002219017698460002,0.06962898649802818,0.09172736681895835,0.2517426810090312,-0.008715238357069053,0.10044260517602759,-0.02391867774143192,0.2756613587504635,235.0674800053239,91.0
0.99,1.4555094481233364,0.0018692502524447633,0.002219017698460002,0.08645971286271908,0.09173503418466807,0.25175233208099307,-0.008715966315914266,0.10045100050058207,-0.023919591152785753,0.2756719232337797,304.1250254421029,90.0
0.99,1.4559438452688478,0.002752815335614048,0.002219017698460002,0.1049224938121548,0.09174984484305464,0.2517709636340555,-0.008717370058392928,0.1004672149014475,-0.023921347756975523,0.27569231139103223,561.1136858180398,89.0
0.99,1.4565130783947318,0.003903677352157644,0.002219017698460002,0.1249444651847702,0.0917738899827197,0.25180111915617953,-0.008719630519213225,0.1004935205019328,-0.023924139051129816,0.27572525820731003,509.91254318132997,88.0
0.99,1.4572403592849372,0.005362885349990528,0.002219017698460002,0.14644660940672627,0.09180930235625599,0.2518453271481774,-0.008722918697667859,0.10053222105392415,-0.02392811636649877,0.2757734435146771,446.8008837196976,87.0
0.99,1.4581500649329162,0.007171001993911201,0.002219017698460002,0.1693440673381741,0.09185818083898177,0.25190598535501046,-0.008727384296405065,0.10058556513538698,-0.02393336826802546,0.2758393536230364,494.47916719317436,86.0
0.99,1.4592676114813798,0.009367212965693272,0.002219017698460002,0.1935464731735118,0.0919225144777266,0.25198525131110083,-0.008733143926304575,0.10065565840403133,-0.023939897579445063,0.27592514889054554,557.469957953319,85.0
0.99,1.4606193038920017,0.011988441798499885,0.002219017698460002,0.2189583110739347,0.09200409989677596,0.2520849186273934,-0.008740269648432254,0.10074436954520818,-0.02394759985208675,0.2760325184794817,1064.4431910123676,84.0
0.99,1.4622321360316002,0.015068485159664292,0.002219017698460002,0.24547929212481434,0.09210447249901997,0.2522063314959277,-0.008748778723951906,0.1008532512229726,-0.02395624535640819,0.2761625768523372,1011.0300252120942,83.0
0.99,1.4641335139234235,0.018637183333490882,0.002219017698460002,0.2730047501302266,0.0922248394304646,0.252350300139406,-0.008758625493642853,0.10098346492410774,-0.023965466779643278,0.2763157669190492,764.960520119872,82.0
0.99,1.4663508761449384,0.02271964015630159,0.002219017698460002,0.3014260546826097,0.0923660287165941,0.25251705266950564,-0.008769696251415616,0.10113572496801,-0.023974754627041406,0.27649180729654615,839.3834993876517,81.0
0.99,1.4689111901942906,0.027335505927138265,0.002219017698460002,0.3306310398773543,0.09252845643991812,0.25270622442334206,-0.008781807881615764,0.10131026432153364,-0.023983462031864487,0.27668968645520686,1054.5822854600847,80.0
0.99,1.471840312053261,0.03249833587062515,0.002219017698460002,0.36050444698038536,0.09271211145403771,0.2529168792711532,-0.00879471079497021,0.10150682224900762,-0.023990820014510507,0.2769076992856627,1322.1608380153775,79.0
0.99,1.475162207865596,0.038215035578247666,0.002219017698460002,0.39092837930172875,0.09291656202606272,0.2531475722199767,-0.00880809638024653,0.10172465840630854,-0.02399596339466971,0.2771435356146467,1592.502698272001,78.0
0.99,1.4788980503984566,0.0444854035186914,0.002219017698460002,0.4217827674798846,0.09314098277951023,0.2533964460587059,-0.00882160882481746,0.10196259160432883,-0.02399796659459581,0.27739441265330483,1722.0439179507084,77.0
0.99,1.4830652176767625,0.05130177920782995,0.002219017698460002,0.45294584334074284,0.09338419637515571,0.25366134619974995,-0.008834860723764866,0.1022190570989214,-0.023995887496453094,0.2776572336962055,2897.1909480253235,76.0
0.99,1.4876762349695312,0.0586488039879863,0.002219017698460002,0.48429462046093585,0.09364473091655671,0.2539399566859322,-0.008847451495695652,0.10249218241225277,-0.023988816549158725,0.27792877323509046,4942.7347406761255,75.0
0.99,1.4927377125238346,0.06650329961000032,0.002219017698460002,0.5157053795390641,0.09392088104877087,0.2542299264036574,-0.008858987316466213,0.10277986836523763,-0.023975927644122475,0.2782058540477808,4434.338236646727,74.0
0.99,1.4982493385206588,0.07483426796802967,0.002219017698460002,0.5470541566592572,0.09421077516113335,0.2545289958913106,-0.00886910103947528,0.1030798762006092,-0.02395652678848401,0.278485522679796,4710.054244775325,73.0
0.99,1.5042029886188122,0.08360301343491178,0.002219017698460002,0.5782172325201155,0.094512433177224,0.2548350858753045,-0.008877470589360139,0.10338990376658469,-0.02393009480379518,0.27876518067909944,3181.0768160228617,72.0
0.99,1.5105820097838663,0.09276338731528538,0.002219017698460002,0.6090716206982713,0.09482381591286482,0.2551463559750779,-0.00888383443585168,0.10370765034871669,-0.023896320708780353,0.2790426766838577,11118.658544659615,71.0
0.99,1.5173607273126315,0.1022621520049456,0.002219017698460002,0.6394955530196147,0.0951428616235497,0.25546122589357795,-0.008888003026579112,0.10403086465012866,-0.023855123279796272,0.27931634917337506,5092.76007452514,70.0
0.99,1.524504210931462,0.11203946054851507,0.002219017698460002,0.6693689601226457,0.09546750900593504,0.25577836084638,-0.008889865642187496,0.10435737464812227,-0.023806659742738615,0.2795850205891208,5776.327964336146,69.0
0.99,1.5319683207270025,0.1220294454534001,0.002219017698460002,0.6985739453173903,0.09579570290742401,0.2560966159861978,-0.0088893923813224,0.1046850952887454,-0.02375132138299399,0.2798479373691928,7071.706194924191,68.0
0.99,1.5397000372228402,0.13216090887513782,0.002219017698460002,0.7269952498697734,0.09612538840941467,0.25641495463777997,-0.008886631727086222,0.10501202013650114,-0.02368971752458957,0.280104672162371,4675.817055543885,67.0
0.99,1.5476380650337485,0.1423581046652036,0.002219017698460002,0.7545207078751857,0.09645450435814389,0.25673237368481544,-0.008881704331167778,0.10533620868931387,-0.02362264992517742,0.28035502360999603,9736.846799464896,66.0
0.99,1.555713686514322,0.1525416012928387,0.002219017698460002,0.7810416889260653,0.09678095986605262,0.2570477888973366,-0.00887479401135246,0.10565575387740588,-0.02355108042160163,0.28059886931893563,8958.254178792238,65.0
0.99,1.5638518320692045,0.16262921334093802,0.002219017698460002,0.8064535268264882,0.09710262364297365,0.2573599621037395,-0.008866136984473128,0.10596876062744642,-0.02347609473913146,0.2808360568428725,9727.04626523517,64.0
0.99,1.5719723273869508,0.17253698815332852,0.002219017698460002,0.8306559326618259,0.09741730850573307,0.2576674198276754,-0.008856010445171737,0.1062733189509058,-0.02339886544521802,0.28106628527289673,7080.400658702478,63.0
0.99,1.5799912746871783,0.18218023329474195,0.002219017698460002,0.8535533905932737,0.09772277633709445,0.2579684309894888,-0.008844721166698809,0.10656749750379334,-0.02332061608224383,0.2812890470717387,8066.094260320067,62.0
0.99,1.5878225246486197,0.19147456979006758,0.002219017698460002,0.8750555348152298,0.09801673179306815,0.25826095535538235,-0.008832594971517579,0.10684932676458601,-0.023242588611378418,0.28150354396675936,12351.577825415181,61.0
0.99,1.5953791973655997,0.2003369956472196,0.002219017698460002,0.8950775061878452,0.09829685191666887,0.2585426926140212,-0.008819967223778884,0.107116819140448,-0.023166014828984435,0.2817087074430071,7597.2486559029785,60.0
0.99,1.6025752137817315,0.20868694394568155,0.002219017698460002,0.9135402871372809,0.09856080348830032,0.25881109920428397,-0.008807174159643678,0.10736797764794513,-0.023092091497893916,0.2819031907021772,7687.778438373993,59.0
0.99,1.6093268029571146,0.2164473197942373,0.002219017698460002,0.9303710135019718,0.09880628933798606,0.2590634803726313,-0.008794546392957762,0.10760083573094473,-0.02302196166971497,0.28208544204234576,10925.821591143962,58.0
0.99,1.6155539547478361,0.22354550072647794,0.002219017698460002,0.9455032620941839,0.0990310556450879,0.25929699041485593,-0.008782402126582507,0.1078134577716723,-0.022956697325012303,0.28225368773987053,10922.00138156605,57.0
0.99,1.621181791662222,0.22991428560748353,0.002219017698460002,0.9588773128419905,0.0992329815571751,0.25950883990711965,-0.008771041325638931,0.10800402288281379,-0.022897285504254343,0.2824061254113795,14835.154063120019,56.0
0.99,1.6261418375937753,0.23549277786192546,0.002219017698460002,0.9704403844771128,0.09941008853203849,0.2596963063131525,-0.008760741116850311,0.10817082964888919,-0.022844617858531625,0.2825409241716881,12702.807769307867,55.0
0.99,1.63037316470703,0.2402271897914127,0.002219017698460002,0.9801468428384715,0.09956058263796391,0.25985681976520786,-0.008751749840484503,0.10831233247844857,-0.02279947872425711,0.28265629848946505,10040.573669275967,54.0
0.99,1.6338234029460588,0.24407155591240706,0.002219017698460002,0.9879583809693737,0.09968294897840645,0.25998822102177827,-0.008744284113585113,0.10842723309199251,-0.02276253925699042,0.28275076027876833,19115.12691359315,53.0
0.99,1.6364495994702184,0.2469883445974328,0.002219017698460002,0.9938441702975689,0.09977586847390905,0.26008848946550595,-0.00873852260855862,0.10851439108246806,-0.022734346010802618,0.28282283547631004,13325.920430073049,52.0
0.99,1.6382189178519326,0.24894895882062826,0.002219017698460002,0.99778098230154,0.09983837630385527,0.2601561976515368,-0.008734603211350434,0.10857297951520668,-0.022715315792231183,0.28287151344376693,7478.720913395286,51.0
0.99,1.6391091691598643,0.24993411847031174,0.002219017698460002,0.9997532801828658,0.09986979588759994,0.2601903007951792,-0.008732619783815058,0.10860241567141642,-0.022705729892404797,0.28289603068758634,12443.562925626524,50.0
0.99,1.4545995696945466,1.523383669295573e-08,0.006155829702431115,0.0002467198171342,0.09173505674913339,0.2517527110480913,-0.00871603848515408,0.10045109523428761,-0.02391982297713858,0.27567253402522984,15.576178460003575,149.0
0.99,1.4546001597787854,1.2323179057136514e-06,0.006155829702431115,0.002219017698460002,0.09173499632137276,0.2517526421919272,-0.00871603207779419,0.10045102839916702,-0.023919814607360482,0.2756724567992878,26.713973183999997,148.0
0.99,1.4546041604126643,9.483626036511902e-06,0.006155829702431115,0.006155829702431115,0.09173455781810042,0.2517520783488705,-0.008715988180948875,0.10045054599904917,-0.023919754905889264,0.2756718332547605,38.12418482452631,147.0
0.99,1.4546171581858627,3.62886650974593e-05,0.006155829702431115,0.012041619030626283,0.09173328538268548,0.2517504426358395,-0.008715860746471845,0.10044914612915758,-0.023919581551997377,0.27567002418783654,59.85731273307465,146.0
0.99,1.4546474014103485,9.864166354096422e-05,0.006155829702431115,0.019853157161528467,0.0917309688036009,0.2517474637700249,-0.008715628606949778,0.10044659741055063,-0.02391926548467734,0.27566672925470304,79.44918730179779,145.0
0.99,1.4547056537931615,0.00021867482548512156,0.006155829702431115,0.029559615522887273,0.09172801699024861,0.25174366552312244,-0.0087153321821589,0.10044334917240744,-0.023918860746891278,0.27566252627001253,111.15762409521267,144.0
0.99,1.4548050173467868,0.00042321806612556867,0.006155829702431115,0.04112268715800943,0.0917254111731792,0.2517403009155315,-0.008715068525615847,0.10044047969879502,-0.023918496817977808,0.2756587977335078,214.0865832772106,143.0
0.99,1.4549607375377496,0.0007432625317424524,0.006155829702431115,0.05449673790581605,0.09172450725073855,0.25173909998437255,-0.008714970335217207,0.10043947758595567,-0.023918348541228932,0.2756574485255992,176.8260969822295,142.0
0.99,1.4551900040349055,0.0012133368122776227,0.006155829702431115,0.06962898649802818,0.09172691747020804,0.2517421031300183,-0.008715193285096812,0.10044211075530482,-0.023918616305267235,0.27566071943528586,478.57083126110956,141.0
0.99,1.4555117591153464,0.0018708062169177314,0.006155829702431115,0.08645971286271908,0.09173446348629277,0.2517515978093065,-0.008715909014198641,0.10045037250049166,-0.023919512931705685,0.2756711107410102,260.006068283692,140.0
0.99,1.4559465227702524,0.002755106779928289,0.006155829702431115,0.1049224938121548,0.09174912938826778,0.25177004264248953,-0.0087172981047416,0.10046642749300942,-0.023921249320920806,0.27569129196341013,542.3034809119999,139.0
0.99,1.4565162389421469,0.003906926774360981,0.006155829702431115,0.1249444651847702,0.09177300570493063,0.25179997919564134,-0.008719541434315387,0.10049254713924541,-0.023924016799750585,0.2757239959953912,415.4947646278888,138.0
0.99,1.457244141429102,0.005367349417370631,0.006155829702431115,0.14644660940672627,0.09180822604112453,0.2518439378643418,-0.00872280993806724,0.1005310359791917,-0.023927966475088238,0.27577190433943,449.32698283623904,137.0
0.99,1.4581546313150016,0.00717697113813013,0.006155829702431115,0.1693440673381741,0.09185688955669245,0.2519043162790108,-0.008727253246050183,0.10058414280274283,-0.023933186620024725,0.2758375028990365,482.4562145238742,136.0
0.99,1.4592731510152392,0.009375010236586392,0.006155829702431115,0.1935464731735118,0.09192098510321227,0.25198327005592763,-0.008732987883750388,0.10065397298696337,-0.023939679682170104,0.27592294973809994,527.0518132839352,135.0
0.99,1.4606260339888633,0.011998420981062689,0.006155829702431115,0.2189583110739347,0.09200231043296717,0.2520825940378215,-0.008740085809356488,0.10074239624232292,-0.023947340736603154,0.27602993477442533,709.3023513774388,134.0
0.99,1.4622403047515495,0.015081028171248333,0.006155829702431115,0.24547929212481434,0.0921024012860908,0.25220363094235687,-0.0087485641603684,0.10085096544645958,-0.023955939467993233,0.2761595704103496,695.7856315672398,133.0
0.99,1.4641434018842314,0.018652696930509353,0.006155829702431115,0.2730047501302266,0.09222246667612796,0.2523471932793468,-0.008758377131844403,0.10098084380797318,-0.02396510786605822,0.2763123011454038,866.5428473819047,132.0
0.99,1.4663627979712763,0.0227385519916086,0.006155829702431115,0.3014260546826097,0.092363335400478,0.2525135079490491,-0.008769410853107115,0.10113274625358576,-0.023974335638411122,0.2764878435874608,909.231843277812,131.0
0.99,1.4689254952553337,0.027358260010502768,0.006155829702431115,0.3306310398773543,0.09252542459357299,0.25270220942018967,-0.008781482032516658,0.10130690662608885,-0.02398297504527242,0.2766851844654643,1187.1016236040741,130.0
0.99,1.4718573842227294,0.03252538749518914,0.006155829702431115,0.36050444698038536,0.0927087252896305,0.25291236348006835,-0.008794340906243826,0.1015030661958744,-0.023990256199279344,0.2769026196793488,1180.2553793992847,129.0
0.99,1.475182464049643,0.03824684578536958,0.006155829702431115,0.39092837930172875,0.09291280782652446,0.2531425264189609,-0.008807678707408634,0.1017204865339331,-0.023995313032542622,0.2771378394515046,1299.0668112747371,128.0
0.99,1.478921937618089,0.04452243318197496,0.006155829702431115,0.4217827674798846,0.09313684849350953,0.2533908409530556,-0.00882113950759336,0.10195798800110237,-0.023997219165458824,0.2773880601185134,2005.2569661699235,127.0
0.99,1.4830932085612065,0.05134448282428957,0.006155829702431115,0.45294584334074284,0.09337967267010962,0.2536551551274476,-0.00883433584891556,0.102214008519026,-0.023995031836667912,0.27765018696411725,2216.385267456062,126.0
0.99,1.4877088216102132,0.05869762327008512,0.006155829702431115,0.48429462046093585,0.09363981083795456,0.2539331545448519,-0.008846867182945644,0.10248667802090082,-0.023987841084187816,0.27792099562903977,4009.432230632752,125.0
0.99,1.492775398747836,0.0665586569766199,0.006155829702431115,0.5157053795390641,0.09391556121586211,0.2542224930626388,-0.008858339818677783,0.10277390103453934,-0.02397482067288768,0.2781973137355286,2657.344589321,124.0
0.99,1.4982926307549866,0.07489656003521894,0.006155829702431115,0.5470541566592572,0.09420505531479526,0.25452091493540313,-0.008868386863638781,0.10307344217843413,-0.023955276838165042,0.27847619177356764,2907.26668282802,123.0
